overtime,stress_score,left_company
0,0.995693754370362,1
0,-0.8814337052269955,0
1,0.09030979920643496,1
0,1.1644117405352703,1
0,0.9256767577138694,1
0,0.03433338856883548,0
0,-0.36249900288206854,0
0,0.9475119085755672,1
0,0.6746949778086199,0
0,-0.61836502004413,0
0,-0.7948936470016904,0
0,-2.072355181695998,0
0,0.1540318416835874,0
0,-0.08269774501839866,0
0,1.1361913746425418,1
1,0.35905509348036657,0
0,1.3342291941726903,0
0,-0.6973642279161707,0
0,1.1381503309676182,0
1,-0.5289163791046552,0
1,0.7775960617922721,1
0,-1.4587583925306935,0
0,0.23513529936618852,0
1,-1.98468794144591,0
0,-0.2671374859417547,0
0,0.4403539938779136,0
0,-0.5209685512310958,0
0,-1.0504376287559674,0
1,0.8461184692959337,0
1,-0.10346278984692345,0
0,-0.4895706470306716,0
0,0.04189592115427648,0
0,2.6366691419455885,1
1,1.1535028497815438,1
1,1.1625736681878402,0
1,0.435546318992364,0
1,0.16648527257714707,0
0,-2.3960822883304163,0
0,-0.6789803464631321,0
0,-0.4805744132024745,1
1,-1.874892064047533,0
0,-1.1574157902154336,0
0,-1.980836470922634,0
0,-0.038323835697372494,0
0,0.8187659708488161,0
0,1.1067745186243287,0
0,0.41478446207924113,0
0,-0.963396341198569,0
0,-1.9320651585199595,0
0,-1.756868699401502,0
0,-1.2689825772544985,0
1,-0.8888596980356747,0
0,-0.15974849799158664,0
0,-1.0141642181269683,0
1,0.3389758936682615,1
0,-0.23227350279947281,1
1,0.0105457117410256,0
0,1.1402505526712048,1
0,-1.18023173420037,0
0,0.41870457829236835,0
0,-0.013973228476073308,0
0,-0.3334862809696951,1
0,0.88525632086596,1
1,0.8790141545570074,0
0,-0.9464907959884281,0
1,-0.18216058385792389,0
0,0.28121168258406504,1
1,-0.2730067480225845,0
0,0.5850213322877983,0
0,0.2811920179102754,1
0,1.8325612403560125,1
0,-1.5302791359297876,0
1,-0.12243598974739747,0
0,-0.9085025115121911,0
0,0.6041074554390441,0
0,-1.6171718900455445,0
0,0.3463127102248866,1
1,-0.6300484313483412,1
1,-0.7341618661210142,0
1,-1.4464982035406873,1
0,-0.46507594620100606,0
0,1.0845005302909256,1
1,-0.02518868352947947,0
0,0.6276804178744745,0
1,1.664641821966275,1
1,0.26375558482257566,1
1,-0.5587995720623404,0
0,0.4672522151827898,0
0,-0.5442961463142919,0
1,-0.5044226832971694,0
0,-1.5198927996189848,0
0,0.9262574910843923,0
0,-0.3860025756494393,0
1,0.18209824581586204,0
0,-1.0359619286066395,0
0,0.4359476297154724,1
0,-0.761941238135084,0
0,-0.14170872170182425,1
1,0.8778260312391258,0
0,0.7907593122325293,0
0,-0.022030072516940464,0
1,-1.7681310327067183,0
1,2.9928105700606413,1
0,1.745858970273136,0
1,0.7226748248882985,1
0,-0.7532037815909708,1
0,-0.11359216170196468,0
1,-0.5434204297765168,0
1,1.2638559390963882,1
1,0.2625028908518338,0
1,-0.7841638583598328,1
0,-0.4707550991247819,0
0,1.1211881425699046,0
1,1.6000978468204783,1
0,1.5283315634862455,1
1,0.7570320650539775,1
1,-0.2526248688026368,1
1,-3.2415138253291205,0
0,0.2971600238082216,1
0,-0.0018287588441004044,0
0,0.13998209632135453,0
0,0.05389734703320638,0
0,-1.326262161949157,0
0,0.5574085568511856,1
0,0.6322163140318503,0
0,0.6823387820596591,0
0,0.9465770035733866,1
0,0.6040516449216232,0
0,-0.4100294115389108,0
1,-0.07083684791609023,0
0,0.09112486725337687,0
0,0.10769944910661848,0
0,0.9982176559717297,0
1,0.6436687530224908,1
0,2.0773434395699533,1
0,2.206468979884672,0
0,0.07964958261392499,0
0,-3.8366555484593694,0
0,1.2368324661272665,0
0,-0.5403763389870544,0
0,-0.8014839218310068,0
1,-0.3984452749893668,0
1,-0.4466430468146064,0
0,0.6122698101053926,0
0,-1.5594357791262254,0
1,-1.0777207457916016,0
0,0.3431585541974166,1
0,0.6229440304133081,0
0,0.641541644936012,1
0,-0.787036278933299,0
1,-0.97826564926624,0
1,-0.5066348337879193,0
0,0.23987275228472507,1
0,1.4854773692725496,0
0,-2.0474371857707503,0
0,-0.22072875695836655,0
0,-1.3326784410252037,0
0,-1.6522426773534897,0
1,0.9669566453448166,1
0,0.5446245744993384,1
0,0.44943351594726205,0
1,0.9210258397309934,1
1,-0.47971889676613605,0
0,-0.43263751633352826,0
0,2.1857306167225743,1
0,-0.24657105425957435,0
0,0.7351321130540912,1
0,0.006381540963314977,0
1,-1.8482585300784151,0
0,-2.044629003801268,0
0,-0.5789842199399048,0
0,1.056101251669989,0
0,0.7882916566360036,1
1,0.9140771642240336,0
1,-0.9870461789363153,1
0,1.6158724901223136,0
0,-0.9648933001863843,0
0,0.21282439866996872,0
0,-0.010352289907736689,0
0,-0.1738738203145863,0
0,1.3385921382956065,0
0,-0.7051105201659605,0
0,-1.349605255711928,0
0,0.019995486206419288,0
0,-0.3998267342865268,0
0,3.377382919082646,0
0,0.676507476439975,0
0,-0.4093405752186243,1
1,-1.0561115691870866,0
0,-1.8802884105687847,0
0,-1.025219085737433,0
0,0.11494177175913174,0
0,1.4273286515947694,1
0,1.121689142387919,0
0,0.2290948316463794,0
1,-0.3231676657024847,1
0,0.26881235641215423,1
0,-0.518637997484576,0
0,1.7183639957638757,0
0,-0.18919018127507997,1
0,-0.08633785824672688,0
1,-2.215822425020668,0
0,-0.19543484652276386,0
1,0.8364841379649409,0
1,-1.067722577038545,0
0,-0.7507203344928128,0
0,0.7927110177336647,0
0,-1.4766572235180533,0
0,1.0578010075419184,1
0,-0.532143890173102,0
0,-0.38856822049120293,0
0,-1.1238784051255941,0
0,0.3780462604278832,0
1,2.45987198502938,1
0,0.781497239460632,0
1,-0.864285261940536,0
0,1.1356205854914763,1
0,-0.31667954593424946,0
0,1.3744849814275593,0
0,0.8066764021643629,0
1,-2.9431415654717332,0
1,-1.0040796329550274,1
1,0.9443852228353897,0
0,0.15165727214501756,1
0,-1.0237559477078506,0
1,-0.6335895154938127,0
1,-1.9062366200893806,1
1,-0.08837328752639603,0
0,2.2106897260157647,1
0,0.8049333907323256,1
1,2.190417001188423,1
0,0.8823970897899802,0
1,1.0274793433526916,0
1,1.9740786877450238,1
0,0.3772632593422264,0
1,-0.18722732150688023,0
1,1.0326575166220122,1
0,1.4538402371218848,1
1,-0.47996464271220896,0
0,-0.7215690823400293,0
1,0.13885603243088018,0
0,0.8314988669316621,0
1,0.7980910486615617,1
0,-1.424167600187599,0
0,1.9116060670633215,0
1,-0.6411649293968504,1
0,-0.2650649968885794,0
0,-0.9026543599878197,0
1,2.6983288359370876,1
1,0.24207067028796736,1
0,-0.8509750806815649,0
0,0.8639235499624459,1
0,0.7691357793100331,0
0,-0.18772702357988397,0
0,0.8406067127833834,1
0,-0.8252919608308644,0
1,-0.4929182749492523,0
1,-2.010216654566063,0
1,-1.3239510842195628,0
0,1.8076308056706858,0
0,1.6414286277223145,0
0,0.06578864864896251,0
0,1.6629314471898375,1
0,-0.160074486608305,0
1,-0.24341030256790827,0
0,0.05651064846555637,1
0,-0.12492159532356542,0
0,-0.21519632356018042,0
1,1.1433981071495527,1
0,0.1501356539562031,0
0,0.7124817644338045,0
0,1.031380525277331,0
1,0.3881857956547334,0
0,-0.9702713259082385,0
1,-1.3528658889640386,1
1,0.1487806348073052,1
0,-0.17125630482493448,0
0,0.08739142892012171,0
1,-0.01605403924858619,0
0,2.583573660166567,1
0,-1.330226255641338,0
1,-1.9899462698211248,0
1,0.33237683351960967,1
1,-0.3764225545881953,0
1,0.3160678697299512,1
0,0.5838830222840011,0
0,1.2841046951788975,0
1,-1.5072258203839384,0
0,-0.556717897857163,0
0,0.42876125888076383,0
1,0.7704635956872266,1
0,2.1934495502883857,0
0,0.9557039711138672,1
0,-0.0567885958862771,1
0,-0.8904357529426612,0
0,-0.564289852719019,0
0,-0.5927028229571063,1
0,0.6552336285137607,1
0,0.2569974455858305,0
1,-1.323649570842179,0
0,-0.435901469090433,1
1,0.8775475534514207,1
0,0.351662354974059,0
0,0.5686446160127705,0
1,0.38292171005726305,0
0,1.6264307346088593,0
1,0.23604306382437004,0
0,-0.386022797870698,0
1,-0.9157550411335605,0
0,0.24960945820971187,0
1,-2.4407040147750845,0
0,-0.18428900183271194,0
1,-0.20583985992134396,0
0,-1.364470853617281,0
0,-0.9282658386559959,0
1,0.8096575301482412,1
0,0.23071174907496253,1
0,0.1017883337073275,0
0,0.30634753393202263,0
0,0.09262758794892355,0
0,1.2428625628583145,0
0,0.12342918170364875,0
1,-1.4582131138187504,0
0,1.6301299648744103,1
0,0.37034026732884573,0
1,-0.5892537307950677,0
1,-1.2534017182950186,0
0,0.3959142209580454,0
0,-0.11717200497437547,1
0,1.5741467860324088,0
0,-0.34590728066682785,0
0,-0.8373807896824669,0
0,0.8957962182359285,1
0,0.9252818927168314,1
0,0.1686513676101955,0
1,0.6763570476749083,0
1,-0.0376871207422379,1
0,0.23386510100924698,0
0,1.164990882563923,0
0,0.6253183340215028,0
1,-0.16927443833262468,0
0,1.3523625459261508,1
0,-2.3648553727915127,0
1,2.052073311421935,1
1,-1.7059590948907353,0
1,-0.627092824772296,0
1,-0.04091753519506904,0
0,-0.14648067072816137,1
0,1.0064110400265547,1
1,-1.0578366186102344,0
1,0.2607668174830632,0
0,-0.578212098219754,0
0,0.2951409793374166,0
0,-0.06477225979787651,1
1,0.09293565268297786,1
1,-0.5499248324643456,1
0,-0.5100639500960824,0
0,0.28727251402742693,0
0,0.9437155057560443,0
1,-0.5982793341978477,1
1,-0.8687675445729097,0
1,0.613460165671837,0
0,-0.0325038930576894,0
0,0.830498133985952,0
0,-0.9057972133711476,0
0,-1.7794389254234309,0
1,-0.5330040818263343,0
1,-0.766352609265016,0
1,-0.07878840008029991,1
1,-0.6368452142703895,1
0,0.7410169513364492,0
1,-0.28815026242251623,0
1,0.15047449877390098,0
1,0.15763455844094396,0
0,0.19495509241218734,0
0,-0.024129110454973405,0
0,0.5106006904103135,1
1,-0.7956551338258075,0
0,1.399417926653883,1
0,-0.2365373833685352,0
0,-1.3115491378986817,0
0,0.18807335699177305,0
0,-0.851180482447485,0
0,0.665334534508875,1
0,2.2096055760423776,1
0,-0.7865720915578501,0
1,0.3323723332239848,0
0,-1.7555055887046276,0
1,0.4539052294413472,1
0,-0.8857137997996896,0
0,-0.6248346184344822,1
1,-1.101286489839828,0
0,0.7321512260547355,0
0,1.0073043574732625,1
0,0.023385214658507663,0
1,-0.8644267053357196,0
0,1.5895230361038624,1
1,-0.7504101277546562,0
0,-2.162032299927439,0
0,0.4583890099570684,0
0,-1.1047746736415167,0
0,0.9886087934991747,1
0,-0.38113769667341885,0
0,0.6037132405441962,0
0,1.401500346552158,0
1,-1.208858864620722,0
0,-0.5659371308924055,0
0,-0.07567107265706344,0
1,1.5375513190343435,0
0,-0.6583827179404454,0
0,-0.5945036959490072,0
1,0.4781405755558084,1
1,-0.5772287257105709,1
0,0.15252588289761657,0
1,-1.5515374209681267,0
0,2.2143299425565965,1
0,-1.3477092303094034,0
0,-0.32175270399020833,0
1,-0.032481035842094615,1
0,1.9126881343567956,1
0,-1.32484578093274,0
0,1.9837041354787512,1
0,0.7571768211020226,1
0,0.4170953244232462,0
0,-0.9846336870179557,0
0,0.5711412420380737,0
0,-0.7234866224198,0
0,1.2666612531984123,0
0,-0.9710620291077331,0
0,-0.11315849445608393,0
0,-0.5552730880131714,0
1,-0.9875229624269946,0
0,0.7413198169079143,0
0,0.5354587474096335,1
0,1.2090101989009971,0
0,-1.7798751082081674,0
0,1.0641707023410438,0
0,2.505448905356894,1
0,-0.4516410891769469,0
0,1.8951486121089698,0
0,-0.2631612720598266,1
0,-1.372409737561307,0
0,-0.3056324424067956,0
0,1.048203967675276,0
0,-0.8381764823315314,0
0,-0.6003386590064871,0
0,0.5935394322931908,0
0,0.003060116738572855,0
1,0.5846229524867408,1
0,0.23782954075833587,0
0,0.47962531955157295,0
1,-0.4323011858095411,0
1,0.23173094203039254,1
0,-0.9273730056959336,0
0,1.2884336225033886,0
1,-0.6342747168173137,0
1,1.1288474875493895,1
0,-0.2336069609828654,0
0,0.20199901075732124,0
0,-0.4949645508907007,0
0,-1.015995431168029,0
0,-1.7447603876053015,0
0,-1.0553241585924595,0
0,-0.3239088532159216,0
1,0.2118791788288839,0
0,1.0103793132832635,0
0,-0.4457574597968489,0
1,-0.8819607642671741,0
1,-1.4427147860027125,0
0,0.4800636179041039,1
0,1.3831945153293432,0
0,1.2663302679562887,0
0,0.7099327481472374,0
0,0.638543317267599,0
0,1.697623779709341,1
0,0.3320814614168105,0
0,0.6461296760241716,0
0,-0.3207838618519991,0
0,-1.3620433708547575,0
0,-0.6838489004995763,0
0,-0.009159038534655271,0
0,0.06078537250130285,0
1,1.9262858548553932,1
0,0.0812771675910687,0
0,1.178843444025644,1
1,-0.43507724157631605,0
0,-0.31167588576523414,0
0,-1.3290076372234483,0
0,-0.7423280128765718,0
0,0.5269813913637531,0
1,0.007560180394133265,1
0,0.9429386198972337,1
0,0.18125394834505026,0
0,-0.3524537316377418,0
0,2.1482968637869586,1
0,-0.09390356871304721,1
0,1.163000969705304,0
0,-0.4012092065446777,0
1,0.7095994793835665,0
0,0.9280156591516868,0
0,0.20849197057558072,0
0,-2.354482922696602,0
0,0.018252460856112946,0
0,1.2304600477599754,0
0,0.5274808330277304,0
0,0.4458388752292466,0
0,-1.722256933957519,0
0,-0.7204550706750589,0
1,0.41135763115143903,1
0,0.41038327678689207,0
0,1.2146667801329027,1
0,-0.14486675514609437,0
1,0.40582408667381425,0
0,0.016374241931293703,0
0,-0.9869427365015568,0
1,-2.2557913310947475,0
1,0.43100969213007667,0
1,0.17394720841281136,1
0,-0.6181750421001689,0
0,-1.6191730565158646,0
0,0.629739514408738,0
1,-0.265920074195552,1
0,0.5568747223681456,0
0,1.8640485304117584,1
0,-2.141430880319705,0
1,-0.6996008087023639,0
0,-0.20937561331191326,0
0,1.4548261741466506,1
0,-1.636403019206485,0
0,1.9358610256806046,1
0,0.1358559015662905,0
0,-0.09600066173385824,0
0,-0.19805976321890642,0
0,-0.4362630321800288,0
0,1.0481167592691547,0
0,-1.0685207540824389,0
0,0.3454141816438536,0
0,-0.38418166570697554,0
0,-0.7621334485140979,0
0,2.585975175683896,1
0,0.41905073475346005,0
0,0.6132655446611438,0
1,1.1377767806686623,0
0,-1.4213499453185472,1
1,1.7522919091220317,0
0,-2.5089571784950757,0
0,-0.7687664100385205,0
1,-0.45903167317890037,0
0,0.5817233649705059,0
0,0.21871826614148773,0
0,-0.16681474069839325,1
0,-0.011997344627723866,0
1,-0.9780230235225682,0
1,-1.4972323944841732,0
1,0.7265116223360603,1
0,0.6937061125361853,0
1,1.5844943751570586,1
1,-0.7900170968152079,1
0,0.6928152103009225,0
0,-0.28370672836473176,0
1,1.1904749851934822,1
0,1.0219627766781416,0
1,0.2112093992244567,0
0,-0.33953015666598657,0
1,0.9609321786082614,1
0,0.6469045232565656,0
0,-0.6844404020861823,0
0,-1.327798673479431,0
1,-0.2885329006817962,0
0,1.515413815348209,1
0,1.1464871587330383,0
0,-1.1123274696705807,0
1,-1.167757415899921,0
0,1.2746838496794863,1
1,-1.135635904757829,0
0,0.509295323642008,0
0,-0.6160712153363238,1
0,1.6170449245216825,1
0,-0.7704247991378789,0
1,1.1433615302058282,0
0,0.18485865406036467,0
0,0.2521948542342868,0
1,-1.9703085813514014,0
0,-2.2029133532057186,0
0,-0.22056594026731396,0
1,0.24690606341661173,0
0,-1.1251978277377233,0
0,-1.0886934104763422,1
1,0.561472629826133,0
0,0.5628544804571306,0
0,-0.13774106038792705,0
0,0.780201721186075,0
1,-1.1742022957201466,0
0,-0.3559349170869707,0
0,1.6478776057836733,1
1,0.0683221299398179,0
1,0.12631251458700002,0
0,2.3059465859677397,1
0,-1.3993421658487708,0
0,0.7964303666421104,0
1,1.6639862798080995,1
0,-0.3248579264985461,0
0,0.8596307868548461,0
1,-0.9820194972109048,0
1,-0.6867323955673516,0
0,0.3849664160476343,1
1,0.7985666731105902,0
0,1.1209365124062458,1
1,1.569628586939493,1
0,-0.06744655855518213,1
0,1.1936117551725878,0
1,-0.3423048434491489,0
0,0.9020913115882678,0
0,0.20748879785218177,0
1,0.4456779070819239,0
1,0.42350787402203743,0
0,-1.6047050097978122,0
0,-1.1241218588607733,0
0,0.10254143981752241,0
0,-1.6872790796411685,0
0,0.8312111031997558,0
0,0.8715559662881419,0
1,0.32717055287779023,1
0,-1.1211340127579221,0
0,1.3801389388685148,0
0,2.037210639718358,0
1,0.14707682744597397,0
0,0.5105353784512363,0
0,0.20173865479604391,0
0,0.5303691889987989,1
0,-0.119558756626396,0
0,-0.034564239843803336,0
1,0.9057176004973654,1
1,2.3456241618964406,1
0,-1.4000712344017388,0
0,-0.10381248440296688,0
1,-1.1804604852320821,0
1,1.5920248985760834,0
0,-0.5877379693198984,0
0,-1.443200793785794,0
0,0.6381869988485734,1
0,1.7443111147431112,0
1,0.6635978685607627,1
1,0.20479787728191737,1
1,0.4091409227759942,0
0,1.4148406628255548,0
0,-0.8741992700141499,0
1,-0.111847104086313,0
1,-0.45269014850953365,0
0,-1.1678653072917102,0
1,-0.3283752594168024,1
1,1.1077210959824486,1
0,0.5666021483927255,0
0,0.6443105001082005,0
0,0.1464756116533182,0
0,0.5233237827285886,1
0,-0.8005903423481054,0
1,-0.3095098859272293,0
0,0.19200423696867674,0
0,0.27751585888189023,0
0,0.320187854921873,0
0,-0.13833528201637801,0
1,-0.37742340113033,1
0,3.157771283044298,0
0,0.9067872729323987,0
1,0.4131474759526224,1
0,-0.23320849820639397,0
0,-0.45121882694387627,0
0,-0.1308005937269556,0
0,0.2928288435866834,0
0,-1.880435544063081,0
0,-1.5693895953746837,0
0,-0.6368823889389575,0
1,0.20713943677856853,0
0,-0.23927314715185138,0
0,1.4781212260994843,1
0,-1.4823967869957688,0
0,-0.7513454696033703,0
0,1.5200917409911012,0
0,0.13111932467514684,1
1,0.8848425828011585,1
0,2.0512469432694633,1
0,-0.6938044179018226,0
0,-0.09931433779203207,0
1,-0.2724269009308716,0
0,-1.9545930044832756,0
0,-0.31039680375596906,0
0,0.8810621873806654,0
1,0.5405895418122408,0
0,0.6190831693880101,0
1,-0.3755089806394995,0
0,-0.6560972360056414,0
0,1.2692556718986205,0
0,-0.49731714635766955,0
0,0.2940820387932141,0
0,0.16333468067753845,0
0,1.4617170162571183,1
1,0.9714123576723597,1
0,-1.2952586206671208,0
0,-1.18755316677504,0
0,0.5789098180691342,0
0,-0.06433764737916652,0
0,-0.4551717839537639,0
0,1.0156278839944708,0
0,0.18745938208891083,1
1,0.05245738688944395,0
1,0.7798286407550497,1
0,-0.3751089949435645,0
0,1.568518985472554,0
0,-0.788047623233008,0
0,0.6569290663420881,0
0,1.4338328386598451,0
0,-1.3772954892721,0
1,-0.3433351758524492,0
0,1.1422073928855578,1
0,1.1572445477310251,0
0,-0.17149560038823927,0
0,-0.7346710936768595,0
0,0.9559358223307622,0
0,1.1835491025816047,1
0,-1.1646633485123947,0
1,-1.2039136489663802,0
0,0.22525668198359955,1
0,0.6293606334288918,0
0,-0.2990690852300547,1
0,0.6792938199823493,1
0,-0.7101366068373821,0
1,-2.1146935990737354,0
1,-0.42390107233259605,1
1,0.06323214651310118,1
0,-0.27583995989645654,0
0,-1.1586032636594852,0
0,-1.8156489758788175,0
0,-0.5140888043678978,0
1,0.8976557716497435,0
0,1.2561974394136823,0
0,1.187713384138455,1
0,-0.815909535148553,0
0,-1.153706323630364,0
0,0.49663461497989536,0
0,0.6351000115979253,1
0,0.40016960520049744,0
1,-2.0140632742377633,0
1,-0.8668845848834666,1
0,-0.02968879028597843,1
0,0.48721819463042715,0
0,0.7673073626024868,0
0,0.1442535222820402,0
0,0.3307838065382363,0
0,0.08486545836110417,0
0,0.685619374218483,0
0,0.312865651490911,1
0,0.06573766004728737,1
0,-0.26836879913738076,1
1,0.0812914250424811,0
1,0.48459137883927483,0
0,0.2674753888980612,0
1,0.3808264183452537,0
0,1.3427218613511853,0
1,0.2651639227465874,1
1,-0.6489985204731576,1
0,0.8836067859941692,1
0,-1.3661983376689177,0
0,-1.0814133807392872,0
0,0.3358472647200691,0
0,0.5163966677865788,0
0,-1.245051223503995,0
0,-0.38281748098675,0
1,-0.6060838322196587,0
1,-0.48667632288159673,0
0,0.9435977762729458,0
0,0.7065054635472527,0
0,-0.019122179853707483,0
0,-0.5459619271149279,0
1,-1.3496496702201406,1
0,1.4201849387819487,0
0,0.5921139002849184,0
0,-0.7066691040731404,0
0,0.7195994976248915,0
0,-0.07022362057462567,1
1,-0.2871095048623429,0
0,0.43521152828960236,0
0,-0.741498249912725,0
0,-0.34375651951011005,0
1,0.12146106419954589,0
1,-0.49945119288521345,0
0,0.669085210267524,0
0,1.8690665036782608,1
0,-0.7542981326071427,1
0,-1.6651252963040444,0
1,-2.0017401674762616,0
0,-0.15046814149498222,0
0,-0.6631645901261828,1
0,0.2078605010670802,0
0,0.1325976720261008,0
0,-1.6032168466140961,0
1,-1.814883829481406,0
0,0.29593324034609525,0
0,0.135428834719957,1
0,-0.42581799836655126,0
0,-1.6571435851323046,0
0,0.47139126276499077,0
0,1.2718995454239435,1
1,0.27798244021892227,1
0,-0.8474738905650646,0
0,0.04455216557115131,0
0,-1.366114080933685,0
0,1.0579607138387925,1
1,0.08184433452953882,0
1,-1.7681569117532319,0
0,-0.3006743604436826,0
0,0.46330151023423083,1
0,-0.33304762097552243,1
0,-0.2758957214401739,0
0,-1.2244022070472718,0
0,0.5665409870816561,1
0,-0.6484692000191374,0
0,-2.1564453770050327,0
1,-0.3712573706703938,0
0,0.981149715570353,0
0,-0.3869294465999474,0
1,1.7379849851235203,0
0,0.42896794854851705,0
0,0.3387581622803661,0
0,-0.12839826591760886,0
0,-0.06828620776429063,0
1,-0.263423635119504,1
1,-0.30226939208252646,0
0,0.5308671620671488,0
0,-0.9358312297905655,0
0,-1.0758938287242596,1
0,-1.1231950508753776,0
0,2.045654547677154,0
1,0.53034290167058,1
0,0.3044922016801448,0
1,-1.0575146702934315,0
0,0.6233423006748285,0
0,-0.1165713464533289,0
0,0.21416894113175025,0
1,-0.976620315863556,0
1,0.1602688574175767,0
1,-0.4238335382064832,0
0,-0.7656111570301878,0
0,0.7341063358072487,0
1,-1.5377078085300024,0
0,0.5647762643141506,0
0,0.6844861335529963,1
0,-0.8796436755512407,0
1,-0.8203284611324674,0
1,-0.2230256812664022,0
0,0.28203621046222055,0
1,-0.1528549918142255,0
1,0.4335624601918793,0
0,1.762979652537399,1
0,-0.5077167691497139,0
1,-1.7151799707034205,0
0,0.8259235830306532,0
0,1.6833145759275296,1
0,0.3927683630511244,0
1,-1.087748675353668,0
1,-0.12389236323520093,0
1,-1.1185234842116323,0
0,0.6428554939629476,0
1,-1.3512904026984345,0
1,-0.3001287868282,0
0,-1.0043378262939064,0
1,0.12682468513496187,0
0,-0.36634167713775767,0
0,0.17676210325026384,0
0,0.02235055496636566,0
0,-0.9866590277241104,0
0,0.6268770635290218,0
0,-0.0487656518431153,0
0,-0.9885290078659005,0
1,2.2409265562057925,1
0,0.47643016671712474,1
0,-0.15326055339930542,0
0,1.4152045267018234,1
1,1.8418156093866072,1
0,-0.1453494223138851,0
0,0.34739748643476165,0
1,-0.9880028180029409,0
0,-0.1471927507680115,0
